,glob_occup_dist_avg,glob_idle_dist_avg,glob_demand_count,glob_demand_served,glob_demand_rejected,glob_demand_count_norm,glob_demand_served_norm,glob_demand_rejected_norm,glob_demand_rejected_per_veh,glob_demand_rejection_rate,glob_non_moving_time_rate,glob_non_mov_veh_rate,glob_veh_vacant_dens,glob_veh_density,glob_request_rate_per_veh,glob_request_rate_per_veh_per_min,glob_request_rate_per_min,glob_st_dev_idle,glob_st_dev_occup
93,21.71108263933376,1.149583600256246,3113,3122,0,0.012706122448979592,0.012742857142857143,0.0,0.0,0.0,56.58698296836983,52.70012165450121,0.3536285714285714,0.6710204081632654,3.787104622871046,0.018935523114355233,15.565,0.002680985230682546,0.256100109509097
94,21.617897727272727,1.4446022727272727,702,704,0,0.0028653061224489795,0.002873469387755102,0.0,0.0,0.0,79.80597014925372,77.72139303482591,0.2550530612244899,0.32816326530612244,1.7462686567164178,0.00873134328358209,3.51,0.0167804314245861,0.12764922435124446
95,20.48722627737226,1.9653284671532847,534,548,0,0.002179591836734694,0.002236734693877551,0.0,0.0,0.0,74.57851239669421,71.98760330578506,0.14221224489795906,0.19755102040816327,2.206611570247934,0.01103305785123967,2.67,0.041773848276238555,0.45382666548873907
96,22.44143484626647,2.520497803806735,1357,1366,0,0.005538775510204081,0.005575510204081632,0.0,0.0,0.0,44.646103896103895,39.77597402597403,0.10000816326530615,0.25142857142857145,4.4058441558441555,0.02202922077922078,6.785,0.04127583553844234,0.011983307091805834
97,21.623831775700936,1.7383177570093458,439,428,0,0.0017918367346938776,0.001746938775510204,0.0,0.0,0.0,83.10979729729729,81.56925675675676,0.19709795918367348,0.2416326530612245,1.4831081081081081,0.00741554054054054,2.195,0.035237983955480806,0.4952274897034502
98,21.8006734006734,2.1760942760942763,2980,2970,0,0.01216326530612245,0.012122448979591837,0.0,0.0,0.0,40.854651162790695,35.764119601328915,0.17575510204081637,0.49142857142857144,4.95016611295681,0.024750830564784054,14.9,0.02154438018457458,0.406660198777375
99,22.02513966480447,2.021415270018622,1065,1074,0,0.0043469387755102045,0.0043836734693877555,0.0,0.0,0.0,59.393081761006286,56.0503144654088,0.14550204081632653,0.2595918367346939,3.349056603773585,0.016745283018867924,5.325,0.03129878957636766,0.1846257678657021
100,21.97969543147208,0.9619289340101523,1981,1970,0,0.008085714285714286,0.008040816326530613,0.0,0.0,0.0,74.55236486486487,72.55067567567563,0.5259183673469385,0.7248979591836735,2.230855855855856,0.01115427927927928,9.905,0.0008553676071512307,0.15772978675868718
101,22.553726566072246,1.7494284407864655,2210,2187,0,0.009020408163265306,0.008926530612244897,0.0,0.0,0.0,55.7075,52.39999999999997,0.25665306122448966,0.4897959183673469,3.683333333333333,0.018416666666666668,11.05,0.03721345952580851,0.37339903585880524
102,22.511794871794873,2.595897435897436,997,975,0,0.004069387755102041,0.003979591836734694,0.0,0.0,0.0,54.666666666666664,51.31666666666667,0.1131061224489796,0.22040816326530613,3.6925925925925926,0.018462962962962962,4.985,0.05054257890879993,0.6488679667623312
