v_comp,v_coop
4.792563895003726,4.927760746657675
4.792131722245339,4.926955334044322
4.791554732149176,4.926231452527888
4.79141379444282,4.925577639406959
4.791126407149013,4.924942048813073
4.790703329558764,4.924412715122114
4.79032676817592,4.923814348709416
4.789833216441422,4.923146679143857
4.789745577370796,4.922176593492919
4.788895252644235,4.921272048546754
4.788456256891526,4.920587176497625
4.787973110686942,4.919922816915484
4.787659179087076,4.9194431892944515
4.787301230261853,4.918824172782038
4.78668774940228,4.918143691272012
4.785912665657466,4.917237941800408
4.78539689392877,4.916690638954692
4.785110545670125,4.916328895323183
4.784257879685172,4.915774243996886
4.784043181303134,4.915300783645983
4.782942413922033,4.914456645917471
4.782541718766297,4.914092570816577
4.78223733778477,4.91340757674145
4.781957444037448,4.912827035391784
4.781311677165462,4.912185077043931
4.780674622350245,4.911639664387634
4.780366494433325,4.910824995908544
4.780126085534773,4.910388072102285
4.779239891115437,4.909993575203248
4.778959672767603,4.909380963405149
4.778600900693991,4.908689887488214
4.77844744818769,4.908086845433182
4.777952787463008,4.907542244765651
4.777479864143749,4.906799774209821
4.776606206819251,4.905879298946796
4.776183439812431,4.904900901563999
4.775969086370013,4.904305274239566
4.775345365925283,4.903759005826278
4.774942418349052,4.903145045169928
4.774749000042389,4.902545422556804
4.774460067933165,4.901977265988445
4.774376726290861,4.901533591043889
4.7743055240153245,4.900871593356457
4.773905344482085,4.900204022984601
4.773654703875896,4.899463119995901
4.773252842546014,4.898699933526211
4.773019184732028,4.897770645853001
4.772645971525481,4.897233284795179
4.772311759229289,4.896563107088952
4.771765185248996,4.896062915782493
4.771563437756201,4.895343649661679
4.770860679529557,4.894646600601237
4.770625934028857,4.893798896748657
4.770234359675734,4.892659608791368
4.769611620163571,4.892132050233528
4.769542966323301,4.8915874506268775
4.769013122565475,4.891103479591504
4.768851904004592,4.890449614848292
4.768593844235326,4.889929117382587
4.7680416521087485,4.88940349463814
4.7675952633864105,4.888738650585149
4.767268398871488,4.888188166629994
4.766825930879791,4.887745948029049
4.766649163288959,4.886917781498045
4.766322138767842,4.886177990851846
4.765861827565439,4.885380478542734
4.765407861611635,4.884533708190663
4.765130441561497,4.884116192179997
4.764943236851099,4.883417550924627
4.764293739651329,4.882899734178876
4.764004070380032,4.882223272410824
4.763874776194813,4.8814945613220635
4.7636988767617074,4.880811869495947
4.7633033522205945,4.880330729466678
4.762337918947118,4.879834049926014
4.76191266968833,4.8793725595338024
4.761685249256232,4.878875942436439
4.761362519872315,4.878323286651991
4.760660856334035,4.877360413035479
4.760448237451049,4.876578340056111
4.759950281455076,4.875865416902643
4.759528561797409,4.875310071539558
4.758933763898788,4.874727571529212
4.7585061018760095,4.874173046494137
4.758380801387606,4.873875454264355
4.7582493166271895,4.8732610233535585
4.758005573744029,4.87267931773653
4.757700832776941,4.871893375784699
4.757108892207155,4.871566743459506
4.7565515620286085,4.8710503332993085
4.756157679649322,4.870344550820228
4.755609681792103,4.8697376679703535
4.755260552771681,4.868894902288534
4.754652677842701,4.867894518490376
4.754466847059097,4.867313976835423
4.754161356367617,4.866860557573376
4.753260270148565,4.8662498687056885
4.753004426540351,4.8658535771081795
4.752612309710961,4.865250079334344
4.7519427502130505,4.864527092937582
4.751884424182252,4.8643052468381045
4.751528318824834,4.863901459482504
4.751068475405483,4.863234241069019
4.750900462643483,4.862454053791724
4.750626026754733,4.861686479712488
4.7501804961659815,4.860935346675432
4.750133418753529,4.860458797441095
4.750037108812773,4.8601551839101536
4.749661500602762,4.860027639462673
4.749451728602387,4.85948095625824
4.7491433761212924,4.85907423061127
4.748599424412585,4.858346248806512
4.748347105224461,4.857949340792702
4.747893975917801,4.857562600724956
4.747983769245516,4.857219422895585
4.747620657807715,4.856890493531949
4.747385079876847,4.856609429551922
4.747258616099845,4.856243711753856
4.747074957854861,4.855961825651497
4.747065553601366,4.855523223555906
4.746374666587405,4.855291443473465
4.746096131007055,4.854913109226869
4.746296786649776,4.854533635515671
4.746192103057275,4.854034891937704
4.745879020675952,4.853563771421038
4.7459311547585,4.853480578294569
4.745493613374258,4.853327833049024
4.745346268756638,4.8531123277156825
4.745085261858149,4.852465630931745
4.745077018869716,4.852005111730719
4.744659877367335,4.8515904926509705
4.744526382637139,4.851251188475548
4.743979225748375,4.850836662495073
4.743787379337277,4.850460122250899
4.743574968075213,4.850301265635446
4.743018645689214,4.849977653620996
4.74270839159661,4.84964131066108
4.742849376218649,4.849248694994625
4.742952531374514,4.848999238223109
4.7428141907366825,4.848561636935968
4.742676455851868,4.8481538120361884
4.74226440583458,4.847468176059765
4.74157320690192,4.847299215848005
4.741656297024013,4.846887560538423
4.741512771765728,4.846488335845442
4.741316977225484,4.846245918581349
4.740959917724768,4.845928810850798
4.741036404196709,4.84550764808703
4.741061309846641,4.845117795751034
4.740945717429588,4.844768756390928
4.74091163527609,4.844505140401564
4.740933153846852,4.844178807690929
4.740634644495317,4.843857234303682
4.740321479474222,4.843478941484848
4.740112970707347,4.843121245668225
4.739884437025813,4.84282835809733
4.7397265090911445,4.842457854530859
4.739799078682683,4.842070549031201
4.739681874241058,4.841532454231787
4.739498731414132,4.841175458607445
4.739169880620659,4.841151067955436
4.738815498800989,4.8407432025535035
4.73874597388984,4.840360631582225
4.738479979326981,4.839989139049206
4.738295113638166,4.839591452563996
4.738325154315229,4.839299433406157
4.738317664562758,4.839161584438604
4.738173691126477,4.838827817769994
4.737821924097855,4.8383200904733465
4.737186362639444,4.837686025285622
4.737296831998903,4.8372752293464405
4.737004038344459,4.837047412632804
4.736781044390296,4.836699580827377
4.736853954934503,4.836364917934706
4.736765308461035,4.836200091722179
4.736780575962784,4.835641478870553
4.736436700009013,4.8355214905606125
4.73640772505707,4.835253480707705
4.736240525171969,4.835038819310685
4.736082354573802,4.834860901780743
4.735863856514567,4.8346073692344484
4.735557515610703,4.834117031700664
4.735771592277452,4.833965826519242
4.735235004487452,4.833419406361995
4.734843686830147,4.8329585842114255
4.734629781812727,4.83257232693846
4.734573316246298,4.832284706797613
4.734378343786927,4.832089370951967
4.734304131129041,4.831692286168966
4.734058691627568,4.831343167188265
4.733832176907836,4.8313245844804324
4.733848726167969,4.830932848766224
4.733728472523449,4.830482950800569
4.733918198008782,4.83021342797182
4.7338086169215865,4.830158500827553
4.733438758957946,4.829714016825822
4.733037323169671,4.829439629121069
4.732656232679413,4.829173715914181
4.732670957819766,4.828870022303066
4.732199417516782,4.828701347382771
4.732037277314751,4.828473556908914
4.731860344553145,4.828241829301006
4.731942992327103,4.8280866373855345
4.731767600912942,4.82767939737691
4.731488600475419,4.827219534556588
4.731037522713687,4.8269051973864325
4.730996469439043,4.82729311737404
4.730828020049796,4.8265725181733306
4.73061784814975,4.827021457791761
4.730257997261579,4.825894411867559
4.729668354617079,4.826400127591377
4.729594783497426,4.825566008227558
4.729423660704814,4.825550722201266
4.729300069392357,4.824929176521521
4.729118043822607,4.825503321204067
4.729035161561777,4.824773562523821
4.728864333033034,4.825004652427144
4.72873131403461,4.824116669104427
4.728337721463352,4.824546588291606
4.728134976268676,4.823520211102356
4.728306099930085,4.823701464048695
4.728130671597858,4.823117975553886
4.727565251131801,4.8238079671147815
4.727544283202972,4.822707971345264
4.727448270208453,4.8228648791300035
4.727291781301036,4.822217425381486
4.727002798768944,4.822803724502789
4.7267159546592135,4.821873198113104
4.7263959594511045,4.822376349047853
4.726353473350226,4.821461652311124
4.726364348360099,4.821877943622567
4.726180248245093,4.820851963126757
4.726027749386756,4.821330429275864
4.726121015894658,4.820412643810755
4.725962714424872,4.820844660856424
4.725864441750702,4.819823678350729
4.725631339929209,4.820396833436776
4.725701712982039,4.8194116152737525
4.725584804768906,4.8201828607539055
4.725757941558472,4.819134777736128
4.7257721350377295,4.819400073295586
4.725384539820901,4.818682453651545
4.725308920109042,4.8192057548866165
4.724658421672449,4.818011431758445
4.724443719867996,4.818589858686849
4.724458701415258,4.817669039035673
4.724168029998668,4.817642006129732
4.723938070081957,4.816843289755294
4.723526617299988,4.8171509291719765
4.723718885811402,4.816574297672766
4.723681441212524,4.816793456019826
4.723392534127902,4.8163056536962765
4.723058701324348,4.81700143336742
4.722891512491047,4.816053775570468
4.722719587208736,4.816362778758574
4.722479870265539,4.815483724117234
4.722477568381124,4.816239936344266
4.722579357859368,4.815065082236313
4.722516426993853,4.815221434749266
4.722513884052612,4.814731261535445
4.72204791189646,4.815289315451118
4.721768810446853,4.814643058082316
4.7218294603479,4.814937735331854
4.721732488691966,4.813834657142638
4.721565602405978,4.81465893219206
4.721299138660878,4.813976944790854
4.720835222914433,4.814512817849467
4.720767053249881,4.8134216726998815
4.720870308154163,4.8140748370557125
4.720541402714343,4.813063384838154
4.720510966273665,4.813740549617736
4.720173851754555,4.812495219092831
4.72036123114513,4.812898323732355
4.72022827429761,4.8123194306861965
4.720347970060877,4.812630274988201
4.720306978350842,4.812214171652805
4.7199539554919925,4.813001735235702
4.720318431659036,4.811873862822011
4.719876331661659,4.8121687880330635
4.719763281273008,4.8114906234839285
4.719677641323068,4.812126815761394
4.719285387532463,4.811148781898002
4.719347293852682,4.811519088418005
4.719389747644058,4.810639675474346
4.71926396776003,4.811267865527042
4.71935535689704,4.810316089993728
4.71925131360898,4.811269273024995
4.719126890513816,4.810123927454903
4.71914811093132,4.810644065280881
4.7191237335647225,4.810032475282279
4.719186258624091,4.81049329920638
4.7188461250043625,4.809822570005086
4.718758659392401,4.810200321291972
4.718734431219585,4.809105421470222
4.718703250297319,4.80995444380613
4.718681878024063,4.808737792564336
4.718592151330875,4.809400279383274
4.718558035945349,4.808618695540419
4.718501822447953,4.808985953989273
4.718773224894484,4.808073842252664
4.7188504786858685,4.808939685325775
4.718528623100236,4.808033119468087
4.718437790508904,4.808608716896711
4.717949175752314,4.807650978626755
4.718245209896467,4.807969044123134
4.718241074433671,4.807464396213346
4.717908835395969,4.808413379943405
4.71797014532713,4.807566579587031
4.717761185603522,4.807991139643137
4.717831821496324,4.807270617246115
4.717748726264686,4.807876717218305
4.717621530884084,4.806926905225779
4.717433637343739,4.807752357064314
4.717338414737409,4.806777071146486
4.717446949429489,4.807169004394201
4.717144821737939,4.806600515464968
4.717207797386767,4.807464548264115
4.717202503122406,4.806789397543159
4.71667494566539,4.807589328609441
4.716428437520526,4.8063550716731775
4.716392266002075,4.806944812225275
4.716428293657642,4.806093992112782
4.716002775462131,4.806872635401159
4.715895402954745,4.8059245858462205
4.715688042786836,4.806323238865274
4.715478498622371,4.806049485181211
4.715712571987565,4.806741876752135
4.7157970598640375,4.805662940483279
4.716002993677094,4.806052107727947
4.715610619694788,4.805539342067256
4.715477859651824,4.8062890128588895
4.715438082362311,4.805362036120281
4.715735316979441,4.806093104546792
4.715301341489899,4.805106267557549
4.715049602127271,4.805565286379232
4.7152080982666735,4.804577990242576
4.715142768022585,4.805076565790878
4.714992798437664,4.8044754825877565
4.715083991109284,4.80504629963166
4.714811749551165,4.804256489510825
4.714623533544265,4.804531899257281
4.714186489519157,4.8039577098352515
4.714290546018906,4.804722945565404
4.71390950433141,4.803916364978233
4.713659225336007,4.804624851145626
4.713664928378544,4.803733710486428
4.7138449651100185,4.80441436410266
4.713483254299009,4.8033947927363085
4.713726925503573,4.804330018245427
4.713115293309511,4.803375083285674
4.713033582677402,4.803314202298407
4.713015681561825,4.802794641428578
4.713212141088017,4.803469112757783
4.713185020602309,4.802397091963926
4.713039671963005,4.803003294504254
4.71288275954648,4.80207871733316
4.713007512555066,4.802633844932675
4.71278626194148,4.801977032318633
4.71242290349001,4.802533363303872
4.712432869028713,4.801851726164788
4.712142084373081,4.80222419698595
4.7122630013612135,4.801765003060768
4.712180471681519,4.802295879731624
4.711956453038484,4.801729421042036
4.712180880935327,4.802459090442817
4.712061045874183,4.801650820871073
4.711627015753022,4.802182258976172
4.711632985945414,4.801134918193341
4.711768248340037,4.8016438344249766
4.711830994718195,4.800855967641114
4.7117540691408095,4.801184203023005
4.711572154457395,4.800880106536048
4.7113319745362565,4.801662458978226
4.711481214463047,4.800697322223918
4.711769990867093,4.80107005294163
4.711968198853056,4.800237653041223
4.711894168896444,4.8007666641932385
4.711943856381416,4.800033097689699
4.711848895643338,4.800177970167336
4.711149351264142,4.800219375474024
4.711063778332187,4.800334794789155
4.710980271210213,4.800330972217791
4.710882105415811,4.800176857507002
4.710119532778486,4.79992569329251
4.710205120982148,4.79986130572143
4.710111309788473,4.799604487538226
4.71035006290559,4.799543578498526
4.710581393883526,4.799446479848474
4.710182969422776,4.7994001129562776
4.710413177755076,4.799542061106122
4.710506858461089,4.799555186905059
4.71039530116618,4.799533594976032
4.710224963042462,4.799403624521237
4.71029205912887,4.799145650018859
4.710535478409646,4.79913000879079
4.710619135453391,4.799166100719834
4.710752502560676,4.799069374370696
4.7105477094183295,4.799337908503277
4.709879608660566,4.799366745764859
4.709818260932546,4.799437685388674
4.709277633055353,4.799051185372494
4.709188091348838,4.799094839286613
4.709309234218964,4.799033809808962
4.7091474155039394,4.799071625013249
4.709082576562964,4.799031722078011
4.709153047136432,4.799036350175319
4.708644821362202,4.799061489864506
4.708550153363174,4.799416089395962
4.709073604336776,4.799542187760465
4.709239141661353,4.7997562922465296
4.709087798985491,4.800040739351616
4.709555816757419,4.800333041593005
4.70986479441804,4.800533770514892
4.709550855048893,4.800608468521905
4.709449734315676,4.800708630230707
4.710053166832177,4.800867135165738
4.710113455694998,4.800670899162419
4.710177403482311,4.800838083450444
4.710343287246157,4.800980951108898
4.710367611385088,4.801013729331681
4.710407959671282,4.801186459732377
4.710586655058142,4.801001875875348
4.710570124588181,4.801044383291261
4.710451717453267,4.801361797902531
4.710595454500901,4.801435564922999
4.710598251733954,4.80166315312223
4.7104779187387775,4.801901288986448
4.710689653238784,4.802231739386506
4.710781482403347,4.802292628055267
4.7106899509149365,4.802667051812071
4.710628634810334,4.803137435958316
4.711155028029405,4.803222833025704
4.711406531932462,4.803618456481862
4.711297163495199,4.8038543081649285
4.711421904311426,4.804014365348469
4.711421250416298,4.804010071808282
4.711277000595178,4.803940757002696
4.711643855606278,4.804036465402555
4.7120184361455335,4.804224838160943
4.712205542842395,4.804221448015109
4.712269994781703,4.80435222644405
4.71264704629108,4.804602155285736
4.712715536050191,4.804592923813679
4.712675196559678,4.804972764355141
4.712839242406906,4.8051222497361605
4.712999063442472,4.805195413564073
4.712935980696323,4.805650100712036
4.712996733079185,4.805808794679475
4.712815535677831,4.805938442599729
4.713187066765898,4.806240382324759
4.71309725178946,4.806360926499799
4.713349305706697,4.806478975624926
4.713398811061516,4.806733723745676
4.7133628453547445,4.806893952009117
4.713366218339288,4.806711154365315
4.713824444697801,4.806877067272838
4.713455295552391,4.806883171451791
4.712989148618735,4.806940291290503
4.712866955085785,4.807101972259771
4.713245231286528,4.807368588382985
4.713403472575155,4.807616582839038
4.713669452126289,4.8080207829784865
4.713857680622878,4.808065301136186
4.713967553066142,4.807817102676981
4.714085743118785,4.807899425561098
4.714151656871584,4.807817798311378
4.7144083928372575,4.807587960617445
4.714628173652619,4.807816662275267
4.714796824249342,4.807937905566297
4.7144440051996135,4.807623519893246
4.714848766418876,4.807290082930316
4.715208598420395,4.807111773224548
4.715432503726839,4.807339616676492
4.715580818149885,4.807209879642586
4.715621069316167,4.807113527521924
4.715550796029861,4.806999345502691
4.715813054044051,4.80685193398228
4.716010313225732,4.806710710591538
4.716398540682977,4.806500526639763
4.71618110496344,4.806434371914185
4.7164053151449705,4.806088518029322
4.716618916259877,4.806004396740244
4.716798429793508,4.805845368095309
4.7170838967918405,4.80580502436186
4.717131458051717,4.805721549192442
4.716977971610288,4.805510743625669
4.717043659917231,4.80539019065389
4.717337768627703,4.805311753110913
4.717665849416774,4.805266675843341
4.7178977449105455,4.805063133237372
4.717984221774138,4.804984560202568
4.718099065561522,4.805060849832513
4.7181167313740175,4.804926920960824
4.718208485355997,4.804655489290106
4.718337356502482,4.804615299227081
4.718472082276144,4.804245210109381
4.718814538925409,4.803987776186215
4.719348312756047,4.804044684627423
4.719481097743843,4.804654507626558
4.718643729341316,4.804169502311788
4.718875501530049,4.80472656318233
4.719276318237835,4.804460586457022
4.719522161865272,4.804916358524402
4.719762807476313,4.80476811016233
4.719591980602004,4.804942569435303
4.719731492623649,4.80465131662563
4.719944879137757,4.805251605255109
4.719929079210658,4.804888493946314
4.719767751499482,4.805502337483215
4.720066075338558,4.805198337342684
4.719753414049592,4.805407755981394
4.71991174846084,4.805634493490201
4.719962889387462,4.806072741713753
4.720156273030841,4.8056748681036865
4.720272124176166,4.80606975091563
4.720618049428484,4.805765895024869
4.720733885877729,4.806380269305622
4.720758014199872,4.80600072162504
4.720739146054043,4.806415484600645
4.721035669766873,4.806329517591823
4.721164757833032,4.8066389047919165
4.72119483535778,4.806553935040959
4.721496034516109,4.806910815928225
4.721710385639633,4.806944126775894
4.721767532524402,4.80732540019319
4.722182079355955,4.807018399147908
4.722390069609731,4.807619085816715
4.722695256027253,4.80732903065134
4.722763633838638,4.80789633130711
4.722829146424671,4.807807196801052
4.722689291295443,4.808286284913866
4.722912667923207,4.808204487072162
4.72313175122329,4.808573357572346
4.723078113942831,4.808251224889016
4.723419499202403,4.808853570456681
4.723509275178368,4.8082862798589385
4.723645540928085,4.808941037908497
4.723861357472008,4.8084366104841285
4.72375504805202,4.80918573419913
4.724052029972778,4.808894760207856
4.72422691501783,4.809304037866329
4.724275344091369,4.809045142036221
4.724435866864845,4.809141017660699
4.724355527005965,4.809104254401333
4.724382742517306,4.809784450532707
4.724611561387196,4.809586654623843
4.72473493191612,4.8101362897250945
4.72508807136113,4.809834253674709
4.72509480673506,4.810395173489133
4.724863198604311,4.810141352844995
4.725134985281194,4.810638650688752
4.725377237640794,4.810072432740588
4.725421426735178,4.810683856767007
4.725880448463996,4.81053875721336
4.725965604023616,4.811136734296684
4.725963513877402,4.810781962314681
4.726175153760396,4.810945503685009
4.726682256945493,4.810743677204492
4.726580448604556,4.811611671053716
4.727296053848152,4.811073675286401
4.727639801037152,4.8117504998209855
4.727855016966714,4.8111793502795415
4.728244172782418,4.811866840426689
4.728206382864146,4.811386212452714
4.728398347759522,4.811707136035024
4.728519706840804,4.811540584050876
4.728790240261453,4.812155334718782
4.7292155299758925,4.811702765048707
4.729192357114064,4.812362478744149
4.729618524966647,4.811696985454187
4.73009776419768,4.812145895940496
4.7301670360737695,4.811943014855264
4.73052799237203,4.812246205193357
4.730887310386533,4.812047985994979
4.731339655079332,4.812730182873958
4.731801667158093,4.8123242462482985
4.731872616679696,4.813013706423307
4.732161014834311,4.812523613991022
4.732563605870165,4.813198539966483
4.733047742256344,4.812528161643684
4.733231255025953,4.8134560688503765
4.733439467641935,4.8131643734097125
4.733570873168301,4.813731027422674
4.733616903823572,4.813254976651868
4.733533599345964,4.814103271708486
4.73387887666627,4.813942954523118
4.734026468284414,4.814624269406543
4.734416764680875,4.814215438975678
4.734780099988226,4.814872952878618
4.7354764512441285,4.814495135171065
4.735688369133295,4.815468680341161
4.735949221558168,4.81467740055864
4.736268274661621,4.815471008140087
4.736357928743578,4.814931344641866
4.736823088356648,4.815803805100859
4.737073370792715,4.8154784990108634
4.737157190058144,4.816239763540674
4.736848310484018,4.815767218468222
4.737389071467934,4.816478881622435
4.73773641692754,4.816149569926633
4.738158141943949,4.8167803428281255
4.738350626764315,4.8165881663895584
4.738514162271038,4.8175535068791095
4.738855543124869,4.8169600994027215
4.738711319189302,4.817296429508591
4.738884871164876,4.817037355908189
4.739344461971738,4.817607529800746
4.739460603383635,4.817415939023712
4.73973457913899,4.817598869367025
4.739805598677044,4.8175864571919025
4.7403270442922825,4.818539464866836
4.740674583335016,4.818089128368541
4.741225852672732,4.818973542779894
4.741457733827655,4.81832695235583
4.74202172686623,4.819151072806151
4.742495121114003,4.818604342717702
4.743005965483572,4.819338792135337
4.743326427557792,4.8188788085935315
4.743595423602599,4.8197355107085365
4.744040729729798,4.819195408337765
4.743939800827023,4.81988405170223
4.7442417378435735,4.8191709378505285
4.744560431064621,4.819973637144774
4.744664745181972,4.819390893898376
4.745001630710359,4.820263632094678
4.745144099675886,4.819723458230598
4.7455219496528,4.820571856985877
4.746008789826929,4.819931354978509
4.746340868563965,4.820942642146832
4.7469238509257945,4.8204162646405955
4.74723383613561,4.821300286524801
4.747696870300642,4.8208240062003895
4.747928794156204,4.82179273816502
4.74830384187028,4.821399814849691
4.748778127062041,4.822228493672291
4.749074763265792,4.821882714162657
4.7497839741985,4.822253534157128
4.750206579122165,4.8221900466862735
4.750268939679392,4.823175890736474
4.750659766306925,4.822669551240117
4.75090276011205,4.823591631498647
4.750995805819354,4.822849272409597
4.751523455746708,4.823441508815796
4.751907867434483,4.822658006973254
4.75218168558655,4.823625603034434
4.752927178588506,4.823002427520453
4.753062798663231,4.823835909760578
4.753188591492451,4.822991265492567
4.753361311117773,4.823881799997609
4.753741863072498,4.823155673464028
4.753868347766215,4.824147421112501
4.754345541062375,4.823268238516586
4.754715733407126,4.82407419424137
4.754715353269944,4.8233690895757055
4.755105383732401,4.824327677647662
4.755516415321765,4.823441640688722
4.755778303139214,4.823994982030403
4.755957677643255,4.823570494129282
4.756482441136715,4.82451223694159
4.756945341455742,4.8238562859271354
4.757081982037465,4.824166699021101
4.757500743089079,4.824046953162017
4.757863994528773,4.824823007401517
4.758137622992809,4.823835184973094
4.75852515504487,4.824299899869353
4.758715767136869,4.824074744445971
4.758449844709185,4.82494180420775
4.759006001144792,4.824218662996042
4.7593054352591615,4.825041247449994
4.759562026819266,4.82445009614072
4.760216442299079,4.82516452866965
4.760534599400776,4.824443420827852
4.76092981785623,4.825602712909022
4.761155635304335,4.825085267135878
4.7614571992369,4.825523948920217
4.761881589547875,4.825272600066584
4.762124716886344,4.826105175492614
4.762326848245828,4.825661500916737
4.76271718316084,4.826191787212609
4.763134354029163,4.825794802946624
4.763615997614391,4.826530745359532
4.7640177287586605,4.826234192494138
4.764493537599643,4.826979743445475
4.765094975733182,4.8262689682813855
4.76542931867503,4.827352937732263
4.765596556744553,4.826345676687502
4.765564297992395,4.8272492781555965
4.766168776198533,4.8266491528511954
4.766118606064883,4.827622892167254
4.766465956766528,4.826911214037549
4.766860207115335,4.827849986041298
4.767525893539103,4.827267340457356
4.7680569074591626,4.827531860263974
4.768284281184692,4.827384140980391
4.768370102632696,4.828138723536718
4.768652976572691,4.827714961268029
4.76917509993349,4.828648909425665
4.769413443286053,4.828103720273101
4.769816284222863,4.8290306164566115
4.770040888584038,4.82858044501402
4.7700400059602925,4.829573145900146
4.770370914613697,4.8289652708837245
4.770266887985782,4.829941121523352
4.770492763144842,4.829274782220027
4.770904971207594,4.830268863231141
4.771277560723169,4.829602240649471
4.77139604409025,4.830501144955046
4.771828251374041,4.830134847193592
4.771461602988457,4.83098963260908
4.771923346517183,4.830562690383094
4.7724070986432725,4.831573578448332
4.772813798268014,4.830894580863321
4.77328240878561,4.831976511098141
4.77376458257188,4.8315502344931405
4.774346782217984,4.832255645462019
4.774639036022532,4.831531631539394
4.774641142796862,4.832291831868227
4.77524204223425,4.831747164053754
4.775478309151365,4.832900487374393
4.775980788070868,4.832252307873241
4.776224539676758,4.833236335158937
4.776771907148702,4.832686004956815
4.776999459847512,4.833618336131685
4.777413023311963,4.83318181559973
4.777751109494194,4.8342675944679
4.778259525458481,4.8336704944375235
4.778643310807506,4.83439835297294
4.778675570627821,4.834035998106859
4.778592528323864,4.835105838197649
4.778883804830596,4.834730549317909
4.779141048009865,4.835779385542065
4.779202169500142,4.835167210239675
4.779106229669322,4.8360806886106875
4.779586809184074,4.8353633065646955
4.780333642575832,4.836133549153053
4.780866617323785,4.83601803866984
4.781057582323659,4.8364283893783435
4.781513390389612,4.836271802667723
4.7819017991404325,4.837367711928089
4.782338355067243,4.836995440606971
4.782445819601319,4.838172704086184
4.782717930415135,4.83766598009827
4.7832020282984535,4.838460005254672
4.783310854583228,4.838138024214536
4.783477397032958,4.839117308412575
4.783951631302131,4.83846416547151
4.784178081373458,4.839543065434342
4.784821600073956,4.838897285100495
4.785285083621712,4.840012147424217
4.7857806425075085,4.839835354402765
4.786214090190492,4.8398284114305685
4.786374257044592,4.840886289717466
4.786649054052279,4.840107948922541
4.786716150886426,4.840590661640345
4.786930563607649,4.840096127079297
4.786725635699191,4.841243827917904
4.786997989511232,4.84072698442358
4.787445857441472,4.841787370256368
4.7878946665211215,4.841200090171175
4.788388710641792,4.842135483447805
4.788889261542476,4.84147267879239
4.789641178289976,4.842515701590512
4.790290007620285,4.842129899933724
4.790700416046443,4.843094232705268
4.790695921209178,4.842980196361836
4.791265972737977,4.844004542949278
4.791433938024071,4.843766787026431
4.791155764642075,4.844622177751297
4.791795593091816,4.84462110111146
4.792388520505234,4.845665831286405
4.792691624800821,4.84516544267584
4.793059046835007,4.846198558232221
4.793517785196123,4.845779436662558
4.793650733812591,4.846731132144375
4.794072080020152,4.846368232967558
4.794339982099501,4.847602866739308
4.794697964188884,4.846899234636433
4.794720363470416,4.847887638197749
4.795158419494787,4.8474480477210715
4.795553023055859,4.8484001667767895
4.79623007255649,4.8478924405655475
4.796588607966989,4.848969828829943
4.7969090974763535,4.848800146326559
4.797233263887924,4.849294324870511
4.7973249338376975,4.848915490480414
4.797508051692409,4.8497489350618155
4.797896565189969,4.849317769207481
4.798161017486128,4.850199058353519
4.798393892304673,4.849673198851778
4.798839137468693,4.850462305441083
4.799137521215629,4.850183066223496
4.7995276394700905,4.8510648059807835
4.799934314040486,4.850322085867515
4.800422291874351,4.8511873648093715
4.8009742265910855,4.851017523260122
4.80131348029876,4.85175157510838
4.801843569281656,4.851514569783534
4.801730960482043,4.852351248148869
4.801689965905084,4.851795212521558
4.8020554017226456,4.852632172620465
4.802332745763176,4.852353860894746
4.802904210229244,4.853147415122769
4.803287867867842,4.852773305657517
4.803305592133615,4.853810823330788
4.80370133176615,4.853309551535131
4.804175187878127,4.853760954181546
4.804511236332524,4.8540750880748345
4.804769730314913,4.85443797308103
4.804910521617057,4.854831764949934
4.805383127508467,4.855068540916451
4.8054317788624905,4.855531461114753
4.8058132376357685,4.855595432761241
4.806069333017165,4.8560177473293304
4.806574749114525,4.856332109347448
4.807031376350342,4.8568279266127945
4.80764589107939,4.8571158371416825
4.807851346671628,4.857685738269631
4.80812557090521,4.858260328586732
4.808194854945329,4.858454222057208
4.808428190860124,4.858601674452986
4.808802510893116,4.859133642106057
4.80944380038644,4.85957887592361
4.809688819000343,4.859886150394378
4.810116756530164,4.860292938416688
4.810034653331606,4.860549619255034
4.8104073727173,4.860806772551432
4.810922301264786,4.86113426488473
4.8115418513617385,4.861547453438809
4.811774200937885,4.861771967117938
4.811981135431149,4.861852993062107
4.812445080387938,4.862243872836869
4.812453341645854,4.862825994201555
4.812574079025652,4.863414638583346
4.812893043608778,4.863735121200123
4.813100287515822,4.8642817185410205
4.813527876803232,4.864684886208899
4.813896193287498,4.864803189678472
4.814393562743439,4.865212367037982
4.814606366072905,4.865681898972892
4.814201234573614,4.866008191881026
4.814609820251098,4.86638503341321
4.81496682011509,4.866789469255835
4.815385513609244,4.867159822848508
4.815865516565069,4.867662406310394
4.81607228888889,4.868139702527333
4.816116460596611,4.868547936569548
4.816424619206904,4.868951623374697
4.816689978618236,4.869092575311709
4.817042697176615,4.8694275406229295
4.8174013507657465,4.8699090483672975
4.817764850391341,4.870459117695356
4.817886562943015,4.870872600611993
4.8182036143987625,4.871229001971236
4.818345152851553,4.871621853715592
4.818826750720091,4.871881406374673
4.819426287991107,4.872344809402193
4.819534955690991,4.87261081680949
4.819856412636629,4.8732327230821015
4.820266141405424,4.873861271926105
4.820768040419301,4.874403733268249
4.821481569625689,4.8749194116123995
4.8215822756903135,4.875567824734427
4.821934463638771,4.876165515256462
4.8222037382662375,4.876807936436779
